Mbabane,Canberra (Use Sydney),plane,20,1500,,,,,,,
Mbabane,Lima,plane,22,2700,,,,,,,
Mbabane,Lima,plane,23,1200,,,,,,,
Mbabane,London,plane,24,1300,,,,,,,
Mbabane,Maputo,bus,3.25,43,,,,,,,
Mbabane,Maputo,train,4.5,12,,,,,,,
Mbabane,Pretoria (Use Johannesburg),bus,3.5,35,,,,,,,
Mbabane,Pretoria (Use Johannesburg),bus,4,55,,,,,,,
Mbabane,Washington DC,plane,15,2700,,,,,,,
Mexico,Belmopan,plane,33.17,488,,,,,,,
Mexico,Guatemala,plane,2,403,,,,,,,
Mexico,Guatemala,plane,2.3,484,,,,,,,
Mexico,Washington DC,plane,4.1,420,,,,,,,
Mexico,Washington DC,truck,37,450,,,,,,,
Minsk,Kiev,train,50.5,225,,,,,,,
Minsk,Moskva,train,11,80,,,,,,,
Minsk,Vilnius,bus,4.6,17,,,,,,,
Minsk,Warsaw,bus,10,52.39,,,,,,,
Mogadishu,Addis Ababa,plane,20,830,,,,,,,
Mogadishu,Djibouti,plane,18.5,536,,,,,,,
Monrovia,Conakry,plane,19.5,627,,,,,,,
Monrovia,Freetown,plane,1.08333,185,,,,,,,
Montevideo,Brasilia,bus,11,170,,,,,,,
Montevideo,Buenos Aires,bus,8,370,,,,,,,
Montevideo,Canberra (Use Sydney),plane,30,4282,,,,,,,
Montevideo,Lima,plane,11,965,,,,,,,
Montevideo,London,plane,18,1554,,,,,,,
Montevideo,Pretoria (Use Johannesburg),plane,19,1959,,,,,,,
Montevideo,Singapore,plane,38,3167,,,,,,,
Montevideo,Washington DC,plane,17,1438,,,,,,,
Moroni,Antananarivo,plane,1.3,520,,,,,,,
Moroni,Mamoudzou,boat,4,22,,,,,,,
Moskva,Astana,plane,16,363,,,,,,,
Moskva,Helsinki,train,15,140,,,,,,,
Moskva,Kiev,train,58.87,225,,,,,,,
Moskva,Minsk,train,11,80,,,,,,,
Moskva,Tallinn,train,16.3,76,,,,,,,
Moskva,Tashkent,plane,4,394,,,,,,,
N'Djamena,Abuja,bus,0.25,0.4,,,,,,,
N'Djamena,Bangui,plane,29.5,1775,,,,,,,
N'Djamena,Canberra (Use Sydney),plane,56,1752,,,,,,,
N'Djamena,Khartoum,plane,3,70,,,,,,,
N'Djamena,Lima,plane,33,4351,,,,,,,
N'Djamena,London,plane,19,770,,,,,,,
N'Djamena,Niamey,bus,6,25,,,,,,,
N'Djamena,Pretoria (Use Johannesburg),plane,22.5,738,,,,,,,
N'Djamena,Singapore,plane,22.5,1291,,,,,,,
N'Djamena,Washington DC,plane,23.5,1537,,,,,,,
N'Djamena,Yaounde,bus,0.25,0.4,,,,,,,
Nairobi,Dodoma,plane,1.2,195,,,,,,,
Nairobi,Kampala,bus,13,17.37,,,,,,,
Nairobi,Kigali,plane,1,500,,,,,,,
Nassau,Algiers,plane,34,1710,,,,,,,
Nassau,Canberra (Use Sydney),plane,40,1650,,,,,,,
Nassau,Havana,plane,1.25,240,,,,,,,
Nassau,Lima,plane,13.5,850,,,,,,,
Nassau,London,plane,15.5,1260,,,,,,,
Nassau,Port-au-Prince,plane,6.75,375,,,,,,,
Nassau,Pretoria (Use Johannesburg),plane,22,1830,,,,,,,
Nassau,Santo Domingo,plane,4.5,340,,,,,,,
Nassau,Singapore,plane,34.75,3000,,,,,,,
Nassau,Washington DC,plane,3,360,,,,,,,
New Delhi,Beijing,plane,21,655,,,,,,,
New Delhi,Canberra (Use Sydney),plane,21,1931,,,,,,,
New Delhi,Dhaka,plane,6,248,,,,,,,
New Delhi,Islamabad,plane,29,1360,,,,,,,
New Delhi,Islamabad,plane,25,763,,,,,,,
New Delhi,Kathmandu,plane,1.5,182,,,,,,,
New Delhi,Lima,plane,25,2192,,,,,,,
New Delhi,London,plane,15,950,,,,,,,
New Delhi,Male,plane,7.5,448,,,,,,,
New Delhi,Masqat,plane,3,459,,,,,,,
New Delhi,Pretoria (Use Johannesburg),plane,12.5,925,,,,,,,
New Delhi,Singapore,plane,18,719,,,,,,,
New Delhi,Thimphu,bus,40,14,,,,,,,
New Delhi,Thimphu,plane,2.5,400,,,,,,,
New Delhi,Washington DC,plane,21.5,1232,,,,,,,
Niamey,N'Djamena,bus,6,25,,,,,,,
Niamey,Ouagadougou,plane,1,236,,,,,,,
Nicosia,Ankara,train,3,422,,,,,,,
Noumea,Canberra (Use Sydney),plane,3,252,,,,,,,
Noumea,Canberra (Use Sydney),plane,3,260,,,,,,,
Noumea,Lima,plane,68,4000,,,,,,,
Noumea,Lima,plane,68,4042,,,,,,,
Noumea,London,plane,33,1200,,,,,,,
Noumea,London,plane,30,1591,,,,,,,
Noumea,Pretoria (Use Johannesburg),plane,45,1980,,,,,,,
Noumea,Pretoria (Use Johannesburg),plane,39,4273,,,,,,,
Noumea,Singapore,plane,15,1286,,,,,,,
Noumea,Singapore,plane,18,1000,,,,,,,
Noumea,Washington DC,plane,38,4865,,,,,,,
Noumea,Washington DC,plane,39,2000,,,,,,,
Nuku'alofa,Canberra (Use Sydney),plane,7.5,543,,,,,,,
Nuku'alofa,Lima,plane,33,3607,,,,,,,
Nuku'alofa,Pretoria (Use Johannesburg),plane,27.5,3261,,,,,,,
Nuku'alofa,Pretoria (Use Johannesburg),plane,44,4634,,,,,,,
Nuku'alofa,Singapore,plane,35,1293,,,,,,,
Nuku'alofa,Suva,plane,12,313,,,,,,,
Nuku'alofa,Washington DC,plane,28,1855,,,,,,,
Nuuk,Canberra (Use Sydney),plane,31.4,2710,,,,,,,
Nuuk,Lima,plane,33.25,4321,,,,,,,
Nuuk,London,plane,17.5,1618.5,,,,,,,
Nuuk,Pretoria (Use Johannesburg),plane,29.3,3030,,,,,,,
Nuuk,Reykjavik,plane,1.4,573.55,,,,,,,
Nuuk,Washington DC,plane,29.3,2210,,,,,,,
Oranjestad,Canberra (Use Sydney),plane,43,1871,,,,,,,
Oranjestad,Lima,plane,7,704,,,,,,,
Oranjestad,London,plane,15,1148,,,,,,,
Oranjestad,Luanda,plane,49.4,2572,,,,,,,
Oranjestad,Pretoria (Use Johannesburg),plane,44,1838,,,,,,,
Oranjestad,Singapore,plane,42,1701,,,,,,,
Oranjestad,Washington DC,plane,9,450,,,,,,,
Oslo,Canberra (Use Sydney),plane,33.25,1315,,,,,,,
Oslo,Helsinki,plane,2,150,,,,,,,
Oslo,Lima,plane,19.83,1525,,,,,,,
Oslo,London,plane,2.167,138,,,,,,,
Oslo,Pretoria (Use Johannesburg),plane,13.75,813,,,,,,,
Oslo,Singapore,plane,23.25,778,,,,,,,
Oslo,Stockholm,train,6,113,,,,,,,
Oslo,Washington DC,plane,10.383,503,,,,,,,
Ottawa,Canberra (Use Sydney),plane,1076,33.3,,,,,,,
Ottawa,Lima,plane,34.1,967,,,,,,,
Ottawa,London,plane,6.45,1570,,,,,,,
Ottawa,Pretoria (Use Johannesburg),plane,23.2,1195,,,,,,,
Ottawa,Saint-Pierre,plane,8,450,,,,,,,
Ottawa,Singapore,plane,20.5,2497,,,,,,,
Ottawa,Washington DC,plane,1.7,535,,,,,,,
Ottawa,Washington DC,bus,18,125,,,,,,,
Ottawa,Washington DC,bus,19.5,113,,,,,,,
Ottawa,Washington DC,plane,1.4,460,,,,,,,
Ottawa,Washington DC,train,17,83,,,,,,,
Ouagadougou,Accra,plane,1.33333,420,,,,,,,
Ouagadougou,Bamako,plane,1.33,322,,,,,,,
Ouagadougou,Lima,plane,51,2137,,,,,,,
Ouagadougou,Lome,plane,1.5,287,,,,,,,
Ouagadougou,London,plane,16,667,,,,,,,
Ouagadougou,Niamey,plane,1,236,,,,,,,
Ouagadougou,Porto-Novo,bus,10,35,,,,,,,
Ouagadougou,Washington DC,plane,30,1338,,,,,,,
Ouagadougou,Yamoussoukro,bus,16,50,,,,,,,
P'yongyang,Beijing,train,22,100,,,,,,,
P'yongyang,Canberra (Use Sydney),plane,25,2000,,,,,,,
P'yongyang,Canberra (Use Sydney),plane,38,1500,,,,,,,
P'yongyang,Lima,plane,31,2700,,,,,,,
P'yongyang,Lima,plane,32,3700,,,,,,,
P'yongyang,London,plane,29,2300,,,,,,,
P'yongyang,London,plane,29,1400,,,,,,,
P'yongyang,Pretoria (Use Johannesburg),plane,28,2300,,,,,,,
P'yongyang,Pretoria (Use Johannesburg),plane,44,1300,,,,,,,
P'yongyang,Singapore,plane,14,1600,,,,,,,
P'yongyang,Tokyo,plane,11,900,,,,,,,
P'yongyang,Washington DC,plane,26,2800,,,,,,,
P'yongyang,Washington DC,plane,25,1600,,,,,,,
Pago Pago,Apia,plane,1.5,76,,,,,,,
Palikir,Manila,plane,5.5,500,,,,,,,
Panama,Bogota,plane,2,407,,,,,,,
Panama,Bogota,plane,1.27,420,,,,,,,
Panama,Canberra (Use Sydney),plane,27,1943,,,,,,,
Panama,Guatemala,plane,2.3,585,,,,,,,
Panama,Lima,plane,8,429,,,,,,,
Panama,London,plane,15,1323,,,,,,,
Panama,Pretoria (Use Johannesburg),plane,30,2105,,,,,,,
Panama,San Jose,plane,1.15,341,,,,,,,
Panama,San Jose,bus,11,40,,,,,,,
Panama,San Jose,bus,30,60,,,,,,,
Panama,Singapore,plane,40,1822,,,,,,,
Panama,Washington DC,plane,13,582,,,,,,,
Papeete,Canberra (Use Sydney),plane,29,1767.1,,,,,,,
Papeete,Lima,plane,34,4480.06,,,,,,,
Papeete,London,plane,24,2545.7,,,,,,,
Papeete,Pretoria (Use Johannesburg),plane,44,7842.52,,,,,,,
Papeete,Singapore,plane,31,4376.53,,,,,,,
Papeete,Washington DC,plane,17,1435.14,,,,,,,
Paramaribo,Canberra (Use Sydney),plane,39,2424,,,,,,,
Paramaribo,Cayenne,bus,5,40,,,,,,,
Paramaribo,Lima,plane,17,1065,,,,,,,
Paramaribo,Lisbon,plane,21,2467,,,,,,,
Paramaribo,London,plane,13,1690,,,,,,,
Paramaribo,Pretoria (Use Johannesburg),plane,32,1945,,,,,,,
Paramaribo,Singapore,plane,33,2442,,,,,,,
Paramaribo,Washington DC,plane,14,640,,,,,,,
Paris,Andorra la Vella,train,20,80,,,,,,,
Paris,Berlin,train,8,340,,,,,,,
Paris,Bern,train,5,162,,,,,,,
Paris,Brussels,train,1,69,,,,,,,
Paris,Canberra (Use Sydney),plane,28,762,,,,,,,
Paris,Lima,plane,35,884,,,,,,,
Paris,London,plane,1,81,,,,,,,
Paris,London,train,3,129.28,,,,,,,
Paris,Luxembourg,train,2,107,,,,,,,
Paris,Madrid,train,16,246,,,,,,,
Paris,Pretoria (Use Johannesburg),plane,16,467,,,,,,,
Paris,Rome,train,15,223,,,,,,,
Paris,Singapore,plane,13,750,,,,,,,
Paris,Sofia,plane,2.9,279,,,,,,,
Paris,St. Peter Port,boat,11,49,,,,,,,
Paris,Washington DC,plane,20,681,,,,,,,
Phnom Penh,Bangkok,plane,1,140,,,,,,,
Phnom Penh,Beijing,plane,17,370,,,,,,,
Phnom Penh,Canberra (Use Sydney),plane,34,1147,,,,,,,
Phnom Penh,Hanoi,plane,3.25,511,,,,,,,
Phnom Penh,Hanoi,train,33,110,,,,,,,
Phnom Penh,Lima,plane,40,3283,,,,,,,
Phnom Penh,London,plane,30,1486,,,,,,,
Phnom Penh,Pretoria (Use Johannesburg),plane,21,1659,,,,,,,
Phnom Penh,Singapore,plane,2,182,,,,,,,
Phnom Penh,Vientiane,plane,1.5,190,,,,,,,
Phnom Penh,Washington DC,plane,31,2203,,,,,,,
Port Moresby,Canberra (Use Sydney),plane,44.25,840,,,,,,,
Port Moresby,Jakarta,bus,55,29,,,,,,,
Port Moresby,Lima,plane,49.33,7063,,,,,,,
Port Moresby,London,plane,31.75,2536,,,,,,,
Port Moresby,Pretoria (Use Johannesburg),plane,35,2080,,,,,,,
Port Moresby,Singapore,plane,25.25,1470,,,,,,,
Port Moresby,Washington DC,plane,50.33,2321,,,,,,,
Port-au-Prince,Nassau,plane,6.75,375,,,,,,,
Port-au-Prince,Santo Domingo,bus,8,40,,,,,,,
Port-Vila,Canberra (Use Sydney),plane,6.5,1005,,,,,,,
Port-Vila,Lima,plane,41,6636,,,,,,,
Port-Vila,London,plane,29.5,5956,,,,,,,
Port-Vila,Pretoria (Use Johannesburg),plane,33,4871,,,,,,,
Port-Vila,Singapore,plane,23,2752,,,,,,,
Port-Vila,Washington DC,plane,33,1712,,,,,,,
Porto-Novo,Lome,plane,1,223,,,,,,,
Porto-Novo,Ouagadougou,bus,10,35,,,,,,,
Prague,Berlin,bus,5,41.78,,,,,,,
Prague,Berlin,train,5,55.22,,,,,,,
Prague,Bratislava,bus,4,15.67,,,,,,,
Prague,Bratislava,train,6,32.64,,,,,,,
Prague,Budapest,train,7,25,,,,,,,
Prague,Canberra (Use Sydney),plane,22,744,,,,,,,
Prague,Lima,plane,27,1592,,,,,,,
Prague,London,plane,2,196,,,,,,,
Prague,Pretoria (Use Johannesburg),plane,21,604,,,,,,,
Prague,Singapore,plane,15,800,,,,,,,
Prague,Vienna,train,5,39.17,,,,,,,
Prague,Vienna,bus,5,28.07,,,,,,,
Prague,Warsaw,train,8,52.22,,,,,,,
Prague,Washington DC,plane,19,602,,,,,,,
Praia,Canberra (Use Sydney),plane,33,5385.6,,,,,,,
Praia,Lima,plane,49,6938.78,,,,,,,
Praia,London,plane,11,1137.13,,,,,,,
Praia,Pretoria (Use Johannesburg),plane,49,3893.38,,,,,,,
Praia,Singapore,plane,26,3696.23,,,,,,,
Praia,Washington DC,plane,32,4622.87,,,,,,,
Pretoria (Use Johannesburg),Abu Dhabi,plane,16,714,,,,,,,
Pretoria (Use Johannesburg),Amsterdam,plane,15,560,,,,,,,
Pretoria (Use Johannesburg),Ashgabat,plane,32.5,908,,,,,,,
Pretoria (Use Johannesburg),Asmara,plane,32,1170,,,,,,,
Pretoria (Use Johannesburg),Asuncion,plane,20,1720,,,,,,,
Pretoria (Use Johannesburg),Athens,plane,15,515,,,,,,,
Pretoria (Use Johannesburg),Baghdad,plane,19,782,,,,,,,
Pretoria (Use Johannesburg),Baku,plane,20,1500,,,,,,,
Pretoria (Use Johannesburg),Bangui,plane,46,2280,,,,,,,
Pretoria (Use Johannesburg),Beijing,plane,25,800,,,,,,,
Pretoria (Use Johannesburg),Belgrade,plane,18.5,1072,,,,,,,
Pretoria (Use Johannesburg),Belmopan,plane,35.75,3190,,,,,,,
Pretoria (Use Johannesburg),Berlin,plane,16.17,614,,,,,,,
Pretoria (Use Johannesburg),Bern,plane,24.8,1790,,,,,,,
Pretoria (Use Johannesburg),Bogota,plane,17,1982,,,,,,,
Pretoria (Use Johannesburg),Bogota,plane,27.92,2557,,,,,,,
Pretoria (Use Johannesburg),Brasilia,plane,30,1352,,,,,,,
Pretoria (Use Johannesburg),Brasilia,plane,13,1170,,,,,,,
Pretoria (Use Johannesburg),Bridgetown,plane,32.25,2122,,,,,,,
Pretoria (Use Johannesburg),Brussels,plane,17.5,483,,,,,,,
Pretoria (Use Johannesburg),Bucuresti,plane,18,1055,,,,,,,
Pretoria (Use Johannesburg),Budapest,plane,17,1000,,,,,,,
Pretoria (Use Johannesburg),Bujumbura,plane,3.33,395,,,,,,,
Pretoria (Use Johannesburg),Caracas,plane,41,2617,,,,,,,
Pretoria (Use Johannesburg),Chisinau ,plane,33.5,780,,,,,,,
Pretoria (Use Johannesburg),Dili,plane,43,4500,,,,,,,
Pretoria (Use Johannesburg),Dushanbe,plane,31,1900,,,,,,,
Pretoria (Use Johannesburg),Funafuti,plane,35,2100,,,,,,,
Pretoria (Use Johannesburg),Gaborone,bus,6.67,31.29,,,,,,,
Pretoria (Use Johannesburg),George Town,plane,42,2100,,,,,,,
Pretoria (Use Johannesburg),Georgetown,plane,42,3350,,,,,,,
Pretoria (Use Johannesburg),Harare,plane,2,450,,,,,,,
Pretoria (Use Johannesburg),Havana,plane,22.5,1748.5,,,,,,,
Pretoria (Use Johannesburg),Helsinki,plane,20,1500,,,,,,,
Pretoria (Use Johannesburg),Islamabad,plane,16,600,,,,,,,
Pretoria (Use Johannesburg),Jerusalem,plane,13.33,862,,,,,,,
Pretoria (Use Johannesburg),Kiev,plane,30.66,948,,,,,,,
Pretoria (Use Johannesburg),Kigali,plane,4,417,,,,,,,
Pretoria (Use Johannesburg),Kingston,plane,25,1914,,,,,,,
Pretoria (Use Johannesburg),Kinshasa,plane,24,442,,,,,,,
Pretoria (Use Johannesburg),Koror,plane,38,2000,,,,,,,
Pretoria (Use Johannesburg),Kuala Lumpur,plane,16.67,846,,,,,,,
Pretoria (Use Johannesburg),La Paz,plane,37.83,2078,,,,,,,
Pretoria (Use Johannesburg),Lilongwe,plane,13,691,,,,,,,
Pretoria (Use Johannesburg),Lisbon,plane,32,554,,,,,,,
Pretoria (Use Johannesburg),Luxembourg,plane,20,594,,,,,,,
Pretoria (Use Johannesburg),Madrid,plane,23,1089,,,,,,,
Pretoria (Use Johannesburg),Madrid,plane,19.58,591,,,,,,,
Pretoria (Use Johannesburg),Malabo,plane,16,699,,,,,,,
Pretoria (Use Johannesburg),Male,plane,19,696,,,,,,,
Pretoria (Use Johannesburg),Male,plane,19,696,,,,,,,
Pretoria (Use Johannesburg),Manama,plane,11,400,,,,,,,
Pretoria (Use Johannesburg),Manama,plane,10,800,,,,,,,
Pretoria (Use Johannesburg),Maputo,bus,10.5,34.75,,,,,,,
Pretoria (Use Johannesburg),Maseru,plane,1,204,,,,,,,
Pretoria (Use Johannesburg),Maseru,train,6,32,,,,,,,
Pretoria (Use Johannesburg),Maseru,bus,4,21,,,,,,,
Pretoria (Use Johannesburg),Mbabane,bus,4,55,,,,,,,
Pretoria (Use Johannesburg),Mbabane,bus,3.5,35,,,,,,,
Pretoria (Use Johannesburg),Montevideo,plane,19,1959,,,,,,,
Pretoria (Use Johannesburg),N'Djamena,plane,22.5,738,,,,,,,
Pretoria (Use Johannesburg),Nassau,plane,22,1830,,,,,,,
Pretoria (Use Johannesburg),New Delhi,plane,12.5,925,,,,,,,
Pretoria (Use Johannesburg),Noumea,plane,39,4273,,,,,,,
Pretoria (Use Johannesburg),Noumea,plane,45,1980,,,,,,,
Pretoria (Use Johannesburg),Nuku'alofa,plane,27.5,3261,,,,,,,
Pretoria (Use Johannesburg),Nuku'alofa,plane,44,4634,,,,,,,
Pretoria (Use Johannesburg),Nuuk,plane,29.3,3030,,,,,,,
Pretoria (Use Johannesburg),Oranjestad,plane,44,1838,,,,,,,
Pretoria (Use Johannesburg),Oslo,plane,13.75,813,,,,,,,
Pretoria (Use Johannesburg),Ottawa,plane,23.2,1195,,,,,,,
Pretoria (Use Johannesburg),P'yongyang,plane,28,2300,,,,,,,
Pretoria (Use Johannesburg),P'yongyang,plane,44,1300,,,,,,,
Pretoria (Use Johannesburg),Panama,plane,30,2105,,,,,,,
Pretoria (Use Johannesburg),Papeete,plane,44,7842.52,,,,,,,
Pretoria (Use Johannesburg),Paramaribo,plane,32,1945,,,,,,,
Pretoria (Use Johannesburg),Paris,plane,16,467,,,,,,,
Pretoria (Use Johannesburg),Phnom Penh,plane,21,1659,,,,,,,
Pretoria (Use Johannesburg),Port Moresby,plane,35,2080,,,,,,,
Pretoria (Use Johannesburg),Port-Vila,plane,33,4871,,,,,,,
Pretoria (Use Johannesburg),Prague,plane,21,604,,,,,,,
Pretoria (Use Johannesburg),Praia,plane,49,3893.38,,,,,,,
Pretoria (Use Johannesburg),Quito,plane,39,2583,,,,,,,
Pretoria (Use Johannesburg),Quito,plane,30,1315.5,,,,,,,
Pretoria (Use Johannesburg),Reykjavik,plane,21.45,2428,,,,,,,
Pretoria (Use Johannesburg),Riga,plane,18,2300,,,,,,,
Pretoria (Use Johannesburg),Road Town,plane,35,2600,,,,,,,
Pretoria (Use Johannesburg),Roseau,plane,54.5,3163,,,,,,,
Pretoria (Use Johannesburg),San Marino,plane,17,536,,,,,,,
Pretoria (Use Johannesburg),San Salvador,plane,42,2305,,,,,,,
Pretoria (Use Johannesburg),Santiago,plane,17.45,1500,,,,,,,
Pretoria (Use Johannesburg),Sarajevo,plane,36,1141,,,,,,,
Pretoria (Use Johannesburg),Seoul,plane,28,900,,,,,,,
Pretoria (Use Johannesburg),Singapore,plane,11,1000,,,,,,,
Pretoria (Use Johannesburg),St. Peter Port,plane,25,2111,,,,,,,
Pretoria (Use Johannesburg),St. Peter Port,plane,36,838,,,,,,,
Pretoria (Use Johannesburg),Stockholm,plane,17.5,532,,,,,,,
Pretoria (Use Johannesburg),Suva,plane,46,7165.87,,,,,,,
Pretoria (Use Johannesburg),Tallinn,plane,14.7,1090,,,,,,,
Pretoria (Use Johannesburg),Tehran,plane,20,733,,,,,,,
Pretoria (Use Johannesburg),Tokyo,plane,27,1150,,,,,,,
Pretoria (Use Johannesburg),Torshavn,plane,17,2554,,,,,,,
Pretoria (Use Johannesburg),Valletta,plane,15,1151,,,,,,,
Pretoria (Use Johannesburg),Vientiane,plane,20,1280,,,,,,,
Pretoria (Use Johannesburg),Vilnius,plane,23.7,1500,,,,,,,
Pretoria (Use Johannesburg),W. Indies,plane,36,1594,,,,,,,
Pretoria (Use Johannesburg),Warsaw,plane,21,541,,,,,,,
Pretoria (Use Johannesburg),Wellington,plane,26,1200,,,,,,,
Pretoria (Use Johannesburg),Willemstad,plane,45,2592,,,,,,,
Pretoria (Use Johannesburg),Willemstad,plane,34,2369,,,,,,,
Pretoria (Use Johannesburg),Windhoek,bus,23,115.46,,,,,,,
Pretoria (Use Johannesburg),Yaounde,plane,12.1,720,,,,,,,
Pretoria (Use Johannesburg),Zagreb,plane,22.5,1300,,,,,,,
Quito,Bogota,bus,30,75,,,,,,,
Quito,Brasilia,plane,16,961,,,,,,,
Quito,Canberra (Use Sydney),plane,33,1270.5,,,,,,,
Quito,Canberra (Use Sydney),plane,30,3164,,,,,,,
Quito,Lima,plane,2,310,,,,,,,
Quito,Lima,bus,38,65,,,,,,,
Quito,Lima,plane,2.5,478,,,,,,,
Quito,London,plane,17,1236.5,,,,,,,
Quito,London,plane,17,2932,,,,,,,
Quito,Pretoria (Use Johannesburg),plane,30,1315.5,,,,,,,
Quito,Pretoria (Use Johannesburg),plane,39,2583,,,,,,,
Quito,Singapore,plane,37.3,1215,,,,,,,
Quito,Singapore,plane,34,4338,,,,,,,
Quito,Washington DC,plane,8.08,787.83,,,,,,,
Quito,Washington DC,plane,10,1001,,,,,,,
Reykjavik,Canberra (Use Sydney),plane,36.9,1068,,,,,,,
Reykjavik,Copenhagen,plane,3.17,467,,,,,,,
Reykjavik,Helsinki,plane,3.42,547,,,,,,,
Reykjavik,Lima,plane,24.3,2773,,,,,,,
Reykjavik,London,plane,3.05,875,,,,,,,
Reykjavik,Nuuk,plane,1.4,573.55,,,,,,,
Reykjavik,Pretoria (Use Johannesburg),plane,21.45,2428,,,,,,,
Reykjavik,Singapore,plane,1400,2440,,,,,,,
Reykjavik,Torshavn,plane,1.5,209,,,,,,,
Reykjavik,Torshavn,plane,1.3,372,,,,,,,
Reykjavik,Vienna,plane,4.25,554,,,,,,,
Reykjavik,Washington DC,plane,6.1,258,,,,,,,
Riga,Canberra (Use Sydney),plane,32,2200,,,,,,,
Riga,Lima,plane,30,3200,,,,,,,
Riga,London,plane,3,180,,,,,,,
Riga,Pretoria (Use Johannesburg),plane,18,2300,,,,,,,
Riga,Singapore,plane,21,900,,,,,,,
Riga,Tallinn,train,8.6,19,,,,,,,
Riga,Vilnius,bus,4.5,25,, as in this case it is certainly more frequent and faster, there is a regular Eurolines bus service from Vilnius to Riga, with a number of departures daily, fare 鈧?7-鈧?3, journey time 4陆 hours, see www.luxexpress.eu."<BR><BR>From seat61.com"
Riga,Washington DC,plane,20,600,,,,,,,
Riyadh,Abu Dhabi,plane,3,172,,,,,,,
Riyadh,Baghdad,plane,8,488,,,,,,,
Riyadh,Doha,plane,1.5,352,,,,,,,
Riyadh,Manama,bus,7,31,,,,,,,
Riyadh,Masqat,plane,2.25,305,,,,,,,
Riyadh,Tehran,plane,30,646,,,,,,,
Road Town,Canberra (Use Sydney),plane,50,2100,,,,,,,
Road Town,Charlotte Amalie,boat,0.83333,35,,,,,,,
Road Town,Lima,plane,20,800,,,,,,,
Road Town,London,plane,20,3000,,,,,,,
Road Town,Pretoria (Use Johannesburg),plane,35,2600,,,,,,,
Road Town,San Juan,plane,0.83333,90,,,,,,,
Road Town,Singapore,plane,45,2000,,,,,,,
Road Town,Washington DC,plane,8,700,,,,,,,
Rome,Bern,plane,1.8,460,,,,,,,
Rome,Cairo,plane,3.2,334,,,,,,,
Rome,Dublin,plane,3.3,172,,,,,,,
Rome,Lisbon,plane,3,291,,,,,,,
Rome,Madrid,plane,2.6,243,,,,,,,
Rome,Paris,train,15,215,,,,,,,
Rome,San Marino,train,3.5,100,,,,,,,
Rome,Sofia,plane,1.8,120,,,,,,,
Rome,Tripoli,plane,2,1147,,,,,,,
Rome,Valletta,plane,1.5,421,,,,,,,
Rome,Vienna,plane,1.5,200,,,,,,,
Rome,Warsaw,plane,2.4,120,,,,,,,
Roseau,Fort-de-France,plane,4,557,,,,,,,
Roseau,Lima,plane,15,777,,,,,,,
Roseau,Lima,plane,15,777,,,,,,,
Roseau,London,plane,34.5,841,,,,,,,
Roseau,Pretoria (Use Johannesburg),plane,54.5,3163,,,,,,,
Roseau,Singapore,plane,53.75,2777,,,,,,,
Roseau,Washington DC,plane,21,614,,,,,,,
Saint-Pierre,Canberra (Use Sydney),plane,40,2000,,,,,,,
Saint-Pierre,Lima,plane,30,1200,,,,,,,
Saint-Pierre,Ottawa,plane,7,383,,,,,,,
Saint-Pierre,Singapore,plane,32,2500,,,,,,,
Saint-Pierre,Washington DC,plane,140,750,,,,,,,
Saipan,Tokyo,plane,4,625,,,,,,,
San Jose,Canberra (Use Sydney),plane,45,1020,,,,,,,
San Jose,Lima,plane,15,379,,,,,,,
San Jose,London,plane,15,1418,,,,,,,
San Jose,Managua,bus,6,40.01,,,,,,,
San Jose,Managua,bus,6,27.3,,,,,,,
San Jose,Panama,bus,11,42,,,,,,,
San Jose,Pretoria (Use Johannesburg),plane,35,1709,,,,,,,
San Jose,Singapore,plane,39,1171,,,,,,,
San Jose,Washington DC,plane,7,236,,,,,,,
San Juan,Road Town,plane,0.83333,90,,,,,,,
San Juan,Santo Domingo,plane,1,205.3,,,,,,,
San Marino,Canberra (Use Sydney),plane,27,1000,,,,,,,
San Marino,Lima,plane,22,1900,,,,,,,
San Marino,London,plane,7,600,,,,,,,
San Marino,Pretoria (Use Johannesburg),plane,17,536,,,,,,,
San Marino,Rome,train,4,100,,,,,,,
San Marino,Singapore,plane,22,800,,,,,,,
San Marino,Washington DC,plane,15,2400,,,,,,,
San Salvador,Canberra (Use Sydney),plane,38,2261,,,,,,,
San Salvador,Guatemala,bus,5,22,,,,,,,
San Salvador,Lima,plane,7,1053,,,,,,,
San Salvador,London,plane,17,1454,,,,,,,
San Salvador,Pretoria (Use Johannesburg),plane,42,2305,,,,,,,
San Salvador,Singapore,plane,38,2261,,,,,,,
San Salvador,Tegucigalpa,bus,6,28,,,,,,,
San Salvador,Washington DC,plane,9,681,,,,,,,
San Salvador,Washington DC,plane,9,681,,,,,,,
Santiago,Buenos Aires,bus,17,60,,,,,,,
Santiago,Buenos Aires,plane,1,301,,,,,,,
Santiago,Canberra (Use Sydney),plane,18.2,1650,,,,,,,
Santiago,La Paz,bus,42.3,46,,,,,,,
Santiago,La Paz,plane,4,232,,,,,,,
Santiago,Lima,plane,2.45,617,,,,,,,
Santiago,Lima,plane,3.55,345,,,,,,,
Santiago,Lima,bus,56,80,,,,,,,
Santiago,London,plane,30,1900,,,,,,,
Santiago,Pretoria (Use Johannesburg),plane,17.45,1500,,,,,,,
Santiago,Singapore,plane,39.1,2139,,,,,,,
